program_id,sample_id,total_time_ns,iterations_count,std_dev_time_ns
SMOD_50,6,1058,984750,59.83
SMOD_50,7,1046,969600,39.79
SMOD_50,8,1051,944350,37.27
SMOD_50,9,1096,944350,50.0
SMOD_50,10,1079,954450,44.89
SMOD_30,1,905,1116050,29.32
SMOD_30,2,924,1100900,39.79
SMOD_30,3,910,1090800,47.91
SMOD_30,4,921,1131200,41.0
SMOD_30,5,926,1070600,41.7
SMOD_30,6,918,1095850,44.36
SMOD_30,7,932,1095850,38.88
SMOD_30,8,906,1090800,38.66
SMOD_30,9,916,1085750,42.7
SMOD_30,10,896,1085750,28.76
ADDMOD_40,1,1551,666600,46.29
ADDMOD_40,2,1543,656500,44.6
ADDMOD_40,3,1527,666600,47.75
ADDMOD_40,4,1533,671650,42.76
ADDMOD_40,5,1555,656500,43.57
ADDMOD_40,6,1533,656500,40.57
ADDMOD_40,7,1516,651450,26.8
ADDMOD_40,8,1564,666600,48.04
ADDMOD_40,9,1577,646400,41.0
ADDMOD_40,10,1506,656500,25.64
ADDMOD_45,1,1635,585800,29.8
ADDMOD_45,2,1662,606000,44.88
ADDMOD_45,3,1673,600950,42.83
ADDMOD_45,4,1659,621150,40.36
ADDMOD_45,5,1668,616100,43.49
ADDMOD_45,6,1636,595900,28.42
ADDMOD_45,7,1631,600950,25.82
ADDMOD_45,8,1669,616100,36.12
ADDMOD_45,9,1667,611050,40.72
ADDMOD_45,10,1702,595900,50.85
ADDMOD_5,1,755,1287750,51.02
ADDMOD_5,2,756,1348350,43.62
ADDMOD_5,3,756,1302900,43.37
ADDMOD_5,4,759,1307950,49.26
ADDMOD_5,5,750,1333200,39.26
ADDMOD_5,6,779,1358450,51.5
ADDMOD_5,7,761,1328150,44.69
ADDMOD_5,8,760,1333200,52.41
ADDMOD_5,9,778,1292800,40.83
ADDMOD_5,10,750,1363500,42.07
ADDMOD_10,1,850,1116050,29.45
ADDMOD_10,2,869,1181700,43.7
ADDMOD_10,3,851,1191800,28.15
ADDMOD_10,4,840,1161500,33.15
ADDMOD_10,5,844,1141300,31.49
ADDMOD_10,6,872,1121100,39.37
ADDMOD_10,7,882,1166550,41.97
ADDMOD_10,8,860,1181700,45.93
ADDMOD_10,9,867,1201900,42.55
ADDMOD_10,10,847,1131200,27.9
ADDMOD_25,1,1201,853450,48.56
ADDMOD_25,2,1212,843350,47.96
ADDMOD_25,3,1201,858500,44.5
ADDMOD_25,4,1204,863550,46.25
ADDMOD_25,5,1201,833250,45.38
ADDMOD_25,6,1212,853450,39.67
ADDMOD_25,7,1189,863550,38.93
ADDMOD_25,8,1206,858500,46.35
ADDMOD_25,9,1218,838300,50.34
ADDMOD_25,10,1183,833250,32.85
ADDMOD_15,1,973,1060500,44.86
ADDMOD_15,2,985,1045350,53.61
ADDMOD_15,3,966,1040300,41.09
ADDMOD_15,4,979,1045350,44.73
ADDMOD_15,5,973,1025150,39.33
ADDMOD_15,6,974,1035250,44.7
ADDMOD_15,7,972,1050400,43.44
ADDMOD_15,8,992,1020100,49.22
ADDMOD_15,9,973,1020100,42.17
ADDMOD_15,10,982,1025150,47.84
ADDMOD_35,1,1395,707000,31.99
ADDMOD_35,2,1437,722150,50.01
ADDMOD_35,3,1418,707000,47.9
ADDMOD_35,4,1407,691850,26.9
ADDMOD_35,5,1425,696900,47.11
ADDMOD_35,6,1409,717100,46.9
ADDMOD_35,7,1401,701950,24.3
ADDMOD_35,8,1421,707000,45.8
ADDMOD_35,9,1460,707000,45.9
ADDMOD_35,10,1456,707000,45.58
ADDMOD_20,1,1080,929200,45.5
ADDMOD_20,2,1098,924150,52.11
ADDMOD_20,3,1086,949400,46.72
ADDMOD_20,4,1096,934250,49.32
ADDMOD_20,5,1097,924150,49.15
ADDMOD_20,6,1110,924150,45.07
ADDMOD_20,7,1113,944350,49.78
ADDMOD_20,8,1059,909000,31.73
ADDMOD_20,9,1057,888800,29.9
ADDMOD_20,10,1077,939300,43.49
ADDMOD_0,1,627,1535200,50.36
ADDMOD_0,2,622,1520050,49.0
ADDMOD_0,3,637,1509950,56.53
ADDMOD_0,4,630,1585700,49.48
ADDMOD_0,5,606,1550350,36.7
ADDMOD_0,6,655,1494800,47.78
ADDMOD_0,7,618,1575600,56.08
ADDMOD_0,8,655,1454400,37.4
ADDMOD_0,9,626,1631150,56.45
ADDMOD_0,10,609,1545300,52.12
ADDMOD_50,1,1787,580750,51.13
ADDMOD_50,2,1808,520150,40.46
ADDMOD_50,3,1727,570650,25.69
ADDMOD_50,4,1727,570650,31.55
ADDMOD_50,5,1767,580750,34.14
ADDMOD_50,6,1724,585800,31.92
ADDMOD_50,7,1799,575700,44.46
ADDMOD_50,8,1727,570650,29.98
ADDMOD_50,9,1741,570650,28.19
ADDMOD_50,10,1792,575700,44.3
ADDMOD_30,1,1318,747400,36.17
ADDMOD_30,2,1318,777700,40.98
ADDMOD_30,3,1332,767600,44.59
ADDMOD_30,4,1327,772650,39.98
ADDMOD_30,5,1314,767600,42.33
ADDMOD_30,6,1310,777700,44.55
ADDMOD_30,7,1306,767600,43.05
ADDMOD_30,8,1318,777700,44.07
ADDMOD_30,9,1313,772650,41.21
ADDMOD_30,10,1274,757500,29.34
MULMOD_40,1,1162,914050,47.97
MULMOD_40,2,1164,843350,30.57
MULMOD_40,3,1169,888800,47.84
MULMOD_40,4,1119,878700,26.93
MULMOD_40,5,1172,888800,45.3
MULMOD_40,6,1160,878700,37.92
MULMOD_40,7,1130,848400,29.01
MULMOD_40,8,1169,858500,24.4
MULMOD_40,9,1190,888800,48.97
MULMOD_40,10,1145,858500,41.66
MULMOD_45,1,1214,843350,42.33
MULMOD_45,2,1182,838300,25.06
MULMOD_45,3,1212,823150,45.48
MULMOD_45,4,1213,868600,47.13
MULMOD_45,5,1165,853450,25.45
MULMOD_45,6,1199,853450,43.48
MULMOD_45,7,1180,838300,24.53
MULMOD_45,8,1173,843350,26.24
MULMOD_45,9,1187,843350,30.68
MULMOD_45,10,1221,838300,52.43
MULMOD_5,1,671,1414000,32.31
MULMOD_5,2,695,1464500,51.27
MULMOD_5,3,707,1419050,45.12
MULMOD_5,4,693,1429150,29.3
MULMOD_5,5,723,1383700,40.65
MULMOD_5,6,661,1484700,24.4
MULMOD_5,7,669,1398850,32.43
MULMOD_5,8,680,1398850,32.55
MULMOD_5,9,692,1464500,50.14
MULMOD_5,10,723,1388750,56.38
MULMOD_10,1,764,1267550,43.31
MULMOD_10,2,752,1282700,35.23
MULMOD_10,3,768,1292800,31.7
MULMOD_10,4,764,1292800,47.85
MULMOD_10,5,774,1272600,48.81
MULMOD_10,6,749,1297850,36.7
MULMOD_10,7,769,1282700,47.85
MULMOD_10,8,756,1333200,48.44
MULMOD_10,9,751,1257450,32.08
MULMOD_10,10,766,1282700,41.23
MULMOD_25,1,948,1060500,44.3
MULMOD_25,2,947,1025150,30.72
MULMOD_25,3,971,1055450,51.72
MULMOD_25,4,963,1045350,47.89
MULMOD_25,5,955,1050400,34.13
MULMOD_25,6,954,1035250,42.22
MULMOD_25,7,1001,1025150,49.21
MULMOD_25,8,939,1050400,48.77
MULMOD_25,9,976,1075650,44.47
MULMOD_25,10,955,1075650,45.15
MULMOD_15,1,870,1201900,42.92
MULMOD_15,2,843,1217050,50.09
MULMOD_15,3,873,1141300,43.32
MULMOD_15,4,827,1217050,42.03
MULMOD_15,5,828,1212000,46.13
MULMOD_15,6,808,1171600,31.3
MULMOD_15,7,821,1206950,31.37
MULMOD_15,8,836,1171600,49.38
MULMOD_15,9,796,1212000,30.65
MULMOD_15,10,810,1166550,31.9
MULMOD_35,1,1105,924150,46.06
MULMOD_35,2,1097,934250,45.48
MULMOD_35,3,1084,939300,38.93
MULMOD_35,4,1098,954450,51.44
MULMOD_35,5,1098,949400,47.78
MULMOD_35,6,1103,959500,42.22
MULMOD_35,7,1057,909000,32.2
MULMOD_35,8,1075,964550,47.65
MULMOD_35,9,1066,944350,30.98
MULMOD_35,10,1101,944350,46.04
MULMOD_20,1,941,1080700,38.04
MULMOD_20,2,888,1136250,47.55
MULMOD_20,3,876,1131200,25.62
MULMOD_20,4,934,1090800,47.2
MULMOD_20,5,901,1186750,39.05
MULMOD_20,6,920,1090800,44.12
MULMOD_20,7,861,1121100,31.69
MULMOD_20,8,878,1116050,45.56
MULMOD_20,9,919,1095850,42.79
MULMOD_20,10,914,1151400,57.76
MULMOD_0,1,632,1525100,55.61
MULMOD_0,2,666,1479650,41.15
MULMOD_0,3,605,1595800,33.82
MULMOD_0,4,628,1565500,55.75
MULMOD_0,5,628,1555400,49.95
MULMOD_0,6,632,1565500,53.78
MULMOD_0,7,657,1484700,49.31
MULMOD_0,8,612,1449350,55.48
MULMOD_0,9,617,1616000,51.36
MULMOD_0,10,627,1525100,50.52
MULMOD_50,1,1289,782750,41.91
MULMOD_50,2,1271,787800,39.34
MULMOD_50,3,1248,813050,29.86
MULMOD_50,4,1269,797900,40.93
MULMOD_50,5,1242,802950,32.2
MULMOD_50,6,1254,808000,35.95
MULMOD_50,7,1298,782750,49.17
MULMOD_50,8,1260,818100,40.24
MULMOD_50,9,1268,797900,44.4
MULMOD_50,10,1302,787800,41.66
MULMOD_30,1,1003,979700,26.89
MULMOD_30,2,1016,974650,39.61
MULMOD_30,3,1022,994850,42.78
MULMOD_30,4,1016,979700,42.49
MULMOD_30,5,1059,969600,42.84
MULMOD_30,6,1049,969600,53.95
MULMOD_30,7,1088,929200,46.59
MULMOD_30,8,1001,1015050,42.15
MULMOD_30,9,1041,1025150,50.63
MULMOD_30,10,1023,999900,44.64
EXP_40,1,1642,611050,40.24
EXP_40,2,1597,626200,48.55
EXP_40,3,1616,616100,44.76
EXP_40,4,1606,631250,40.81
EXP_40,5,1605,631250,50.9
EXP_40,6,1607,636300,45.08
EXP_40,7,1590,631250,57.62
EXP_40,8,1580,646400,48.72
EXP_40,9,1614,631250,41.71
EXP_40,10,1624,636300,50.43
EXP_45,1,1755,585800,52.65
EXP_45,2,1745,575700,40.64
EXP_45,3,1757,580750,51.53
EXP_45,4,1750,585800,46.61
EXP_45,5,1736,580750,46.84
EXP_45,6,1732,585800,51.75
EXP_45,7,1748,575700,45.14
EXP_45,8,1736,580750,40.94
EXP_45,9,1740,590850,47.68
EXP_45,10,1726,600950,53.94
EXP_5,1,757,1272600,36.01
EXP_5,2,784,1242300,38.99
EXP_5,3,791,1267550,37.08
EXP_5,4,777,1257450,39.86
EXP_5,5,772,1267550,29.71
EXP_5,6,757,1247350,40.73
EXP_5,7,754,1262500,28.59
EXP_5,8,767,1297850,45.22
EXP_5,9,782,1257450,47.66
EXP_5,10,779,1247350,39.35
EXP_10,1,901,1131200,47.6
EXP_10,2,886,1116050,34.57
EXP_10,3,903,1121100,40.42
EXP_10,4,891,1156450,40.61
EXP_10,5,900,1111000,40.26
EXP_10,6,903,1116050,45.41
EXP_10,7,883,1111000,45.12
EXP_10,8,906,1121100,39.97
EXP_10,9,911,1136250,38.02
EXP_10,10,903,1116050,43.88
EXP_25,1,1241,808000,50.19
EXP_25,2,1230,823150,42.76
EXP_25,3,1251,813050,41.71
EXP_25,4,1253,802950,38.33
EXP_25,5,1224,802950,39.76
EXP_25,6,1267,792850,42.65
EXP_25,7,1237,808000,41.96
EXP_25,8,1246,813050,43.93
EXP_25,9,1239,808000,37.88
EXP_25,10,1245,813050,42.57
EXP_15,1,1024,994850,40.85
EXP_15,2,1029,979700,38.32
EXP_15,3,1033,974650,38.46
EXP_15,4,1036,959500,41.93
EXP_15,5,1011,1015050,38.24
EXP_15,6,1026,984750,40.65
EXP_15,7,1017,969600,37.64
EXP_15,8,1021,989800,37.01
EXP_15,9,1054,949400,49.0
EXP_15,10,1028,994850,42.18
EXP_35,1,1500,671650,46.31
EXP_35,2,1475,666600,51.58
EXP_35,3,1482,681750,45.96
EXP_35,4,1489,681750,48.63
EXP_35,5,1475,681750,49.59
EXP_35,6,1495,676700,38.65
EXP_35,7,1444,691850,46.17
EXP_35,8,1487,681750,49.01
EXP_35,9,1530,676700,39.94
EXP_35,10,1480,671650,52.36
EXP_20,1,1126,914050,38.35
EXP_20,2,1115,893850,37.88
EXP_20,3,1117,898900,43.95
EXP_20,4,1134,883750,44.08
EXP_20,5,1142,903950,43.79
EXP_20,6,1114,903950,44.53
EXP_20,7,1134,843350,40.21
EXP_20,8,1126,914050,42.53
EXP_20,9,1140,898900,44.06
EXP_20,10,1115,898900,39.61
EXP_0,1,620,1525100,37.62
EXP_0,2,651,1560450,43.4
EXP_0,3,620,1636200,49.82
EXP_0,4,625,1590750,42.27
EXP_0,5,612,1515000,44.93
EXP_0,6,619,1530150,52.3
EXP_0,7,618,1479650,35.15
EXP_0,8,656,1454400,32.13
EXP_0,9,619,1550350,29.99
EXP_0,10,628,1575600,59.35
EXP_50,1,1815,565600,41.13
EXP_50,2,1834,560550,54.13
EXP_50,3,1787,560550,38.16
EXP_50,4,1824,570650,48.16
EXP_50,5,1841,550450,59.63
EXP_50,6,1787,555500,37.62
EXP_50,7,1788,560550,33.47
EXP_50,8,1810,555500,56.32
EXP_50,9,1795,550450,40.24
EXP_50,10,1763,560550,45.85
EXP_30,1,1359,737300,37.9
EXP_30,2,1365,737300,38.03
EXP_30,3,1365,742350,48.67
EXP_30,4,1353,722150,40.81
EXP_30,5,1404,712050,43.79
EXP_30,6,1352,747400,52.06
EXP_30,7,1371,732250,40.42
EXP_30,8,1481,732250,45.34
EXP_30,9,1366,737300,43.74
EXP_30,10,1343,727200,36.62
SIGNEXTEND_40,1,1029,984750,42.21
SIGNEXTEND_40,2,973,1025150,52.19
SIGNEXTEND_40,3,952,1010000,38.22
SIGNEXTEND_40,4,1002,999900,43.29
SIGNEXTEND_40,5,990,1010000,48.03
SIGNEXTEND_40,6,963,1020100,39.91
SIGNEXTEND_40,7,996,1004950,49.51
SIGNEXTEND_40,8,1000,999900,42.57
SIGNEXTEND_40,9,983,1010000,45.71
SIGNEXTEND_40,10,1005,999900,45.37
SIGNEXTEND_45,1,1054,949400,44.27
SIGNEXTEND_45,2,1047,949400,45.79
SIGNEXTEND_45,3,1048,954450,41.03
SIGNEXTEND_45,4,1057,954450,42.29
SIGNEXTEND_45,5,1075,949400,38.33
SIGNEXTEND_45,6,1040,939300,40.71
SIGNEXTEND_45,7,1046,959500,38.74
SIGNEXTEND_45,8,1032,949400,39.39
SIGNEXTEND_45,9,1062,964550,42.08
SIGNEXTEND_45,10,1064,944350,50.01
SIGNEXTEND_5,1,687,1419050,48.15
SIGNEXTEND_5,2,680,1479650,46.52
SIGNEXTEND_5,3,675,1489750,48.93
SIGNEXTEND_5,4,666,1383700,34.73
SIGNEXTEND_5,5,677,1499850,53.35
SIGNEXTEND_5,6,690,1444300,40.25
SIGNEXTEND_5,7,685,1479650,54.24
SIGNEXTEND_5,8,689,1434200,47.44
SIGNEXTEND_5,9,661,1434200,35.4
SIGNEXTEND_5,10,669,1504900,33.12
SIGNEXTEND_10,1,737,1302900,49.61
SIGNEXTEND_10,2,737,1323100,47.02
SIGNEXTEND_10,3,742,1297850,45.53
SIGNEXTEND_10,4,754,1277650,48.02
SIGNEXTEND_10,5,761,1237250,46.1
SIGNEXTEND_10,6,731,1287750,48.21
SIGNEXTEND_10,7,748,1282700,38.44
SIGNEXTEND_10,8,755,1272600,51.33
SIGNEXTEND_10,9,733,1343300,47.08
SIGNEXTEND_10,10,745,1277650,46.28
SIGNEXTEND_25,1,851,1131200,48.78
SIGNEXTEND_25,2,849,1151400,40.06
SIGNEXTEND_25,3,869,1156450,48.6
SIGNEXTEND_25,4,1081,1141300,35.07
SIGNEXTEND_25,5,844,1156450,51.19
SIGNEXTEND_25,6,868,1186750,54.63
SIGNEXTEND_25,7,858,1161500,48.68
SIGNEXTEND_25,8,1074,1146350,46.52
SIGNEXTEND_25,9,847,1181700,31.86
SIGNEXTEND_25,10,831,1151400,43.51
SIGNEXTEND_15,1,768,1272600,46.63
SIGNEXTEND_15,2,763,1252400,28.27
SIGNEXTEND_15,3,771,1237250,36.26
SIGNEXTEND_15,4,783,1282700,45.48
SIGNEXTEND_15,5,788,1247350,49.14
SIGNEXTEND_15,6,784,1237250,40.18
SIGNEXTEND_15,7,797,1252400,47.66
SIGNEXTEND_15,8,764,1232200,31.42
SIGNEXTEND_15,9,772,1277650,44.86
SIGNEXTEND_15,10,760,1287750,29.37
SIGNEXTEND_35,1,954,1040300,52.82
SIGNEXTEND_35,2,957,1050400,49.98
SIGNEXTEND_35,3,953,1080700,42.51
SIGNEXTEND_35,4,938,1065550,45.1
SIGNEXTEND_35,5,931,1035250,47.46
SIGNEXTEND_35,6,945,1015050,42.93
SIGNEXTEND_35,7,943,1040300,32.16
SIGNEXTEND_35,8,941,1065550,54.04
SIGNEXTEND_35,9,951,1065550,45.23
SIGNEXTEND_35,10,949,1060500,44.59
SIGNEXTEND_20,1,811,1186750,43.78
SIGNEXTEND_20,2,798,1262500,42.92
SIGNEXTEND_20,3,813,1201900,48.27
SIGNEXTEND_20,4,809,1222100,50.17
SIGNEXTEND_20,5,787,1191800,31.92
SIGNEXTEND_20,6,818,1227150,43.92
SIGNEXTEND_20,7,779,1217050,22.84
SIGNEXTEND_20,8,828,1146350,40.35
SIGNEXTEND_20,9,822,1232200,41.51
SIGNEXTEND_20,10,803,1287750,46.63
SIGNEXTEND_0,1,641,1555400,50.08
SIGNEXTEND_0,2,619,1525100,51.45
SIGNEXTEND_0,3,654,1474600,44.83
SIGNEXTEND_0,4,618,1509950,47.57
SIGNEXTEND_0,5,635,1631150,53.88
SIGNEXTEND_0,6,636,1585700,47.77
SIGNEXTEND_0,7,655,1479650,43.82
SIGNEXTEND_0,8,620,1474600,52.12
SIGNEXTEND_0,9,636,1509950,51.85
SIGNEXTEND_0,10,640,1535200,47.1
SIGNEXTEND_50,1,1083,959500,50.2
SIGNEXTEND_50,2,1047,909000,33.12
SIGNEXTEND_50,3,1060,934250,49.23
SIGNEXTEND_50,4,1050,954450,51.36
SIGNEXTEND_50,5,1068,944350,47.03
SIGNEXTEND_50,6,1060,959500,44.53
SIGNEXTEND_50,7,1045,914050,33.3
SIGNEXTEND_50,8,1037,924150,34.62
SIGNEXTEND_50,9,1047,954450,31.06
SIGNEXTEND_50,10,1052,964550,48.62
SIGNEXTEND_30,1,886,1100900,40.26
SIGNEXTEND_30,2,896,1136250,38.54
SIGNEXTEND_30,3,873,1100900,31.24
SIGNEXTEND_30,4,902,1100900,48.93
SIGNEXTEND_30,5,882,1080700,32.16
SIGNEXTEND_30,6,909,1105950,47.35
SIGNEXTEND_30,7,895,1111000,45.51
SIGNEXTEND_30,8,897,1151400,48.1
SIGNEXTEND_30,9,903,1100900,45.35
SIGNEXTEND_30,10,897,1116050,53.51
LT_40,1,737,1353400,41.46
LT_40,2,726,1338250,38.62
LT_40,3,736,1358450,34.69
LT_40,4,742,1348350,45.02
LT_40,5,749,1358450,46.38
LT_40,6,734,1363500,36.59
LT_40,7,726,1373600,34.86
LT_40,8,726,1338250,41.51
LT_40,9,727,1348350,34.85
LT_40,10,736,1353400,41.72
LT_45,1,753,1302900,43.8
LT_45,2,742,1343300,34.65
LT_45,3,760,1307950,42.69
LT_45,4,747,1277650,41.06
LT_45,5,740,1348350,41.56
LT_45,6,772,1227150,32.3
LT_45,7,737,1297850,45.6
LT_45,8,766,1287750,42.43
LT_45,9,746,1302900,40.35
LT_45,10,745,1302900,40.93
LT_5,1,672,1429150,29.62
LT_5,2,660,1484700,37.84
LT_5,3,669,1489750,37.17
LT_5,4,673,1479650,39.52
LT_5,5,647,1499850,38.48
LT_5,6,644,1520050,26.84
LT_5,7,662,1474600,40.39
LT_5,8,664,1494800,30.13
LT_5,9,665,1469550,42.93
LT_5,10,673,1429150,41.88
LT_10,1,690,1419050,35.12
LT_10,2,704,1429150,35.46
LT_10,3,679,1408950,41.65
LT_10,4,691,1454400,30.74
LT_10,5,693,1419050,32.66
LT_10,6,689,1414000,33.75
LT_10,7,685,1464500,39.64
LT_10,8,716,1388750,33.92
LT_10,9,688,1424100,33.55
LT_10,10,676,1439250,31.93
LT_25,1,704,1383700,37.62
LT_25,2,712,1383700,29.66
LT_25,3,713,1373600,30.18
LT_25,4,709,1383700,35.49
LT_25,5,717,1373600,37.04
LT_25,6,728,1292800,37.07
LT_25,7,720,1358450,37.48
LT_25,8,711,1373600,39.62
LT_25,9,712,1378650,29.13
LT_25,10,711,1383700,34.2
LT_15,1,692,1388750,30.9
LT_15,2,714,1363500,28.13
LT_15,3,703,1408950,32.81
LT_15,4,713,1363500,44.34
LT_15,5,696,1439250,37.51
LT_15,6,698,1424100,35.35
LT_15,7,687,1398850,32.6
LT_15,8,688,1414000,42.24
LT_15,9,699,1388750,32.11
LT_15,10,692,1408950,27.26
LT_35,1,728,1307950,37.21
LT_35,2,732,1348350,36.53
LT_35,3,721,1383700,39.39
LT_35,4,720,1358450,33.78
LT_35,5,718,1307950,36.69
LT_35,6,743,1363500,49.99
LT_35,7,728,1368550,35.97
LT_35,8,727,1307950,37.31
LT_35,9,726,1348350,33.25
LT_35,10,719,1368550,38.2
LT_20,1,692,1429150,36.75
LT_20,2,690,1434200,37.64
LT_20,3,693,1378650,33.74
LT_20,4,696,1414000,40.39
LT_20,5,696,1388750,30.68
LT_20,6,696,1393800,39.19
LT_20,7,686,1434200,41.15
LT_20,8,699,1403900,34.82
LT_20,9,691,1408950,31.89
LT_20,10,689,1408950,45.1
LT_0,1,626,1515000,54.96
LT_0,2,645,1540250,46.59
LT_0,3,631,1504900,43.25
LT_0,4,634,1600850,53.71
LT_0,5,629,1499850,57.37
LT_0,6,625,1605900,47.53
LT_0,7,609,1494800,36.87
LT_0,8,605,1555400,32.22
LT_0,9,608,1530150,51.63
LT_0,10,652,1595800,46.72
LT_50,1,727,1333200,31.84
LT_50,2,727,1348350,36.34
LT_50,3,720,1363500,33.25
LT_50,4,731,1373600,37.09
LT_50,5,729,1353400,45.59
LT_50,6,745,1383700,49.89
LT_50,7,741,1393800,44.69
LT_50,8,740,1267550,47.16
LT_50,9,738,1302900,48.63
LT_50,10,740,1383700,45.09
LT_30,1,703,1353400,35.43
LT_30,2,704,1363500,36.29
LT_30,3,705,1398850,30.26
LT_30,4,722,1338250,37.15
LT_30,5,715,1383700,35.92
LT_30,6,700,1398850,26.11
LT_30,7,714,1353400,39.23
LT_30,8,724,1313000,31.28
LT_30,9,735,1358450,37.65
LT_30,10,749,1348350,35.99
GT_40,1,769,1237250,38.45
GT_40,2,739,1338250,34.56
GT_40,3,734,1323100,37.62
GT_40,4,741,1343300,30.86
GT_40,5,743,1353400,36.24
GT_40,6,732,1307950,28.11
GT_40,7,739,1313000,37.04
GT_40,8,742,1333200,33.82
GT_40,9,749,1343300,44.0
GT_40,10,747,1348350,29.16
GT_45,1,751,1247350,38.74
GT_45,2,755,1242300,31.83
GT_45,3,740,1287750,38.89
GT_45,4,753,1267550,32.7
GT_45,5,738,1333200,31.54
GT_45,6,759,1287750,37.61
GT_45,7,775,1277650,36.71
GT_45,8,751,1282700,36.92
GT_45,9,764,1277650,43.99
GT_45,10,770,1292800,30.36
GT_5,1,649,1489750,42.07
GT_5,2,650,1454400,29.25
GT_5,3,655,1459450,33.09
GT_5,4,646,1449350,30.29
GT_5,5,652,1454400,40.68
GT_5,6,654,1520050,34.26
GT_5,7,661,1499850,39.36
GT_5,8,666,1408950,26.12
GT_5,9,658,1504900,36.6
GT_5,10,655,1530150,35.6
GT_10,1,693,1403900,31.87
GT_10,2,694,1403900,29.0
GT_10,3,688,1429150,30.78
GT_10,4,692,1378650,32.01
GT_10,5,688,1414000,29.9
GT_10,6,685,1429150,26.56
GT_10,7,694,1414000,30.88
GT_10,8,693,1424100,29.55
GT_10,9,692,1444300,26.46
GT_10,10,685,1429150,24.92
GT_25,1,714,1383700,28.21
GT_25,2,717,1383700,38.38
GT_25,3,719,1383700,26.49
GT_25,4,738,1353400,41.26
GT_25,5,711,1373600,30.3
GT_25,6,705,1363500,29.47
GT_25,7,718,1393800,29.16
GT_25,8,711,1393800,27.64
GT_25,9,715,1403900,25.31
GT_25,10,711,1353400,30.97
GT_15,1,739,1307950,28.81
GT_15,2,720,1373600,30.11
GT_15,3,709,1388750,34.15
GT_15,4,705,1403900,27.27
GT_15,5,697,1398850,30.63
GT_15,6,718,1403900,32.33
GT_15,7,694,1419050,25.3
GT_15,8,704,1434200,26.71
GT_15,9,693,1414000,27.58
GT_15,10,705,1408950,27.47
GT_35,1,734,1297850,29.25
GT_35,2,726,1343300,29.3
GT_35,3,718,1302900,31.31
GT_35,4,723,1348350,34.59
GT_35,5,742,1328150,36.31
GT_35,6,741,1333200,29.11
GT_35,7,737,1297850,35.51
GT_35,8,731,1363500,31.4
GT_35,9,733,1358450,33.47
GT_35,10,746,1333200,34.45
GT_20,1,694,1378650,31.42
GT_20,2,706,1398850,35.4
GT_20,3,703,1378650,30.95
GT_20,4,710,1403900,38.98
GT_20,5,701,1408950,26.81
GT_20,6,718,1378650,37.56
GT_20,7,701,1383700,28.22
GT_20,8,702,1424100,29.5
GT_20,9,714,1378650,33.61
GT_20,10,698,1434200,27.46
GT_0,1,630,1509950,53.01
GT_0,2,632,1580650,51.97
GT_0,3,643,1595800,54.24
GT_0,4,622,1494800,30.55
GT_0,5,621,1555400,52.76
GT_0,6,610,1580650,32.14
GT_0,7,640,1474600,55.99
GT_0,8,616,1621050,49.18
GT_0,9,626,1530150,57.73
GT_0,10,639,1575600,52.98
GT_50,1,759,1368550,40.04
GT_50,2,753,1323100,42.33
GT_50,3,733,1383700,32.29
GT_50,4,750,1373600,47.1
GT_50,5,752,1353400,50.15
GT_50,6,731,1338250,37.99
GT_50,7,729,1237250,29.97
GT_50,8,771,1262500,52.74
GT_50,9,731,1323100,46.79
GT_50,10,762,1363500,45.28
GT_30,1,723,1373600,33.88
GT_30,2,713,1348350,32.75
GT_30,3,721,1348350,28.94
GT_30,4,723,1307950,28.76
GT_30,5,715,1358450,29.46
GT_30,6,711,1313000,26.92
GT_30,7,710,1358450,36.06
GT_30,8,731,1353400,35.27
GT_30,9,718,1363500,27.46
GT_30,10,727,1378650,28.69
SLT_40,1,790,1287750,46.61
SLT_40,2,800,1237250,37.9
SLT_40,3,841,1222100,37.55
SLT_40,4,764,1262500,34.41
SLT_40,5,783,1247350,38.53
SLT_40,6,771,1237250,36.9
SLT_40,7,774,1267550,35.11
SLT_40,8,841,1196850,39.8
SLT_40,9,787,1307950,47.7
SLT_40,10,784,1307950,39.98
SLT_45,1,781,1252400,39.13
SLT_45,2,791,1252400,35.48
SLT_45,3,771,1227150,32.26
SLT_45,4,794,1287750,44.02
SLT_45,5,791,1242300,38.34
SLT_45,6,791,1267550,42.29
SLT_45,7,786,1242300,34.76
SLT_45,8,798,1186750,37.48
SLT_45,9,779,1206950,35.55
SLT_45,10,807,1247350,42.66
SLT_5,1,699,1424100,28.05
SLT_5,2,697,1403900,35.08
SLT_5,3,700,1403900,35.04
SLT_5,4,693,1434200,37.59
SLT_5,5,697,1419050,27.5
SLT_5,6,699,1403900,28.81
SLT_5,7,696,1408950,27.01
SLT_5,8,713,1398850,28.67
SLT_5,9,712,1393800,29.38
SLT_5,10,718,1393800,29.16
SLT_10,1,714,1358450,41.05
SLT_10,2,786,1247350,40.38
SLT_10,3,723,1358450,33.49
SLT_10,4,721,1383700,29.38
SLT_10,5,748,1307950,28.41
SLT_10,6,726,1373600,22.77
SLT_10,7,718,1348350,29.62
SLT_10,8,720,1383700,27.48
SLT_10,9,728,1368550,30.26
SLT_10,10,719,1363500,26.34
SLT_25,1,770,1323100,23.48
SLT_25,2,756,1323100,22.88
SLT_25,3,749,1307950,33.72
SLT_25,4,740,1313000,30.43
